SampleName,Longitude,Latitude
Dambach_a187,15.5167,48.55
Dambach_a188,15.5167,48.55
Dambach_a189,15.5167,48.55
Dambach_a190,15.5167,48.55
Dambach_a191,15.5167,48.55
Dambach_a192,15.5167,48.55
Dambach_a193,15.5167,48.55
Dambach_a194,15.5167,48.55
Dambach_a195,8.3555,48.5606
Dambach_a196,8.3555,48.5606
Dambach_a197,8.3555,48.5606
Dambach_a198,8.3555,48.5606
Dambach_a199,8.3555,48.5606
Dambach_a200,8.3777,48.5607
Dambach_a201,8.3777,48.5607
Dambach_a202,8.3777,48.5607
Dambach_a203,8.3777,48.5607
Dambach_a204,8.3777,48.5607
Dambach_a205,8.3777,48.5607
Dambach_a206,15.15,48.5667
Dambach_a207,15.15,48.5667
Dambach_a208,15.15,48.5667
Dambach_a209,15.15,48.5667
Dambach_a210,15.1667,48.5667
Dambach_a211,15.1667,48.5667
Dambach_a212,15.1667,48.5667
Dambach_a213,15.1667,48.5667
Dambach_a214,15.3667,48.5667
Dambach_a215,15.3667,48.5667
Dambach_a216,15.3667,48.5667
Dambach_a217,15.3667,48.5667
Dambach_a218,15.3667,48.5667
Dambach_a219,15.3833,48.5667
Dambach_a220,15.3833,48.5667
Dambach_a221,15.3833,48.5667
Dambach_a222,15.3833,48.5667
Dambach_a223,15.4167,48.5667
Dambach_a224,15.4167,48.5667
Dambach_a225,15.4167,48.5667
Dambach_a226,15.4167,48.5667
Dambach_a227,15.5167,48.5667
Dambach_a228,15.5167,48.5667
Dambach_a229,15.5167,48.5667
Dambach_a230,15.5167,48.5667
Dambach_a231,15.5167,48.5667
Dambach_a232,8.3478,48.5692
Dambach_a233,8.3478,48.5692
Dambach_a234,8.3478,48.5692
Dambach_a235,8.3478,48.5692
Dambach_a236,8.3478,48.5692
Dambach_a237,8.3491,48.5704
Dambach_a238,8.3491,48.5704
Dambach_a239,8.3491,48.5704
Dambach_a240,8.3491,48.5704
Dambach_a241,8.3491,48.5704
Dambach_a242,8.3483,48.5713
Dambach_a243,8.3483,48.5713
Dambach_a244,8.3483,48.5713
Dambach_a245,8.3483,48.5713
Dambach_a246,8.3483,48.5713
Dambach_a247,15.2,48.5833
Dambach_a248,15.2,48.5833
Dambach_a249,15.2,48.5833
Dambach_a250,15.2,48.5833
Dambach_a251,8.1717,49.009
Dambach_a252,8.1717,49.009
Dambach_a253,8.1717,49.009
Dambach_a254,8.1717,49.009
Dambach_a255,8.0593,49.0111
Dambach_a256,8.0593,49.0111
Dambach_a257,8.0593,49.0111
Dambach_a258,8.0598,49.0115
Dambach_a259,8.0598,49.0115
Dambach_a260,8.0598,49.0115
Dambach_a261,8.0598,49.0115
Dambach_a262,8.0582,49.0119
Dambach_a263,8.0582,49.0119
Dambach_a264,8.0582,49.0119
Dambach_a265,8.0406,49.0207
Dambach_a266,8.0406,49.0207
Dambach_a267,8.0406,49.0207
Dambach_a268,8.1764,49.0211
Dambach_a269,8.1764,49.0211
Dambach_a270,8.1764,49.0211
Dambach_a271,8.0413,49.0217
Dambach_a272,8.0413,49.0217
Dambach_a273,8.0413,49.0217
Dambach_a274,8.0413,49.0217
Dambach_a275,8.1732,49.0221
Dambach_a276,8.1628,49.0265
Dambach_a277,8.1628,49.0265
Dambach_a278,8.1628,49.0265
Dambach_a279,8.1628,49.0265
Dambach_a280,8.16,49.0274
Dambach_a281,8.16,49.0274
Dambach_a282,8.16,49.0274
Dambach_a283,8.16,49.0274
Dambach_a284,8.1427,49.04
Dambach_a285,8.1427,49.04
Dambach_a286,8.1427,49.04
Dambach_a287,8.1427,49.04
Dambach_a288,8.1472,49.0403
Dambach_a289,8.1472,49.0403
Dambach_a290,8.1472,49.0403
Dambach_a291,8.1983,49.0547
Dambach_a292,8.1983,49.0547
Dambach_a293,8.1983,49.0547
Dambach_a294,8.1983,49.0547
Dambach_a295,8.1977,49.0557
Dambach_a296,8.1977,49.0557
Dambach_a297,8.1977,49.0557
Dambach_a298,8.2062,49.0577
Dambach_a299,8.2062,49.0577
Dambach_a300,8.2062,49.0577
Dambach_a301,8.2062,49.0577
Dambach_a302,7.9018,49.6063
Dambach_a303,7.9018,49.6063
Dambach_a304,7.9018,49.6063
Dambach_a305,7.9018,49.6063
Dambach_a306,7.9067,49.6064
Dambach_a307,7.9067,49.6064
Dambach_a308,7.9067,49.6064
Dambach_a309,7.9067,49.6064
Dambach_a310,7.9044,49.6075
Dambach_a311,7.9044,49.6075
Dambach_a312,7.9044,49.6075
Dambach_a313,7.9325,49.6116
Dambach_a314,7.9325,49.6116
Dambach_a315,7.9325,49.6116
Dambach_a316,7.9325,49.6116
Dambach_a317,7.9265,49.612
Dambach_a318,7.9265,49.612
Dambach_a319,7.9265,49.612
Dambach_a320,7.9265,49.612
Dambach_a321,7.9254,49.6136
Dambach_a322,7.9254,49.6136
Dambach_a323,7.9254,49.6136
Dambach_a324,7.9254,49.6136
Dambach_a325,7.9259,49.6144
Dambach_a326,7.9259,49.6144
Dambach_a327,7.9259,49.6144
Dambach_a328,7.9259,49.6144
Dambach_a329,7.9233,49.6151
Dambach_a330,7.9233,49.6151
Dambach_a331,7.9233,49.6151
Dambach_a332,7.9233,49.6151
Dambach_a333,7.9111,49.6212
Dambach_a334,7.9111,49.6212
Dambach_a335,7.9111,49.6212
Dambach_a336,7.9111,49.6212
Dambach_a337,7.9116,49.6223
Dambach_a338,7.9116,49.6223
Dambach_a339,7.9116,49.6223
Dambach_a340,7.9116,49.6223
Dambach_a341,7.9116,49.6223
Dambach_a342,7.881,49.6469
Dambach_a343,7.8799,49.6481
Dambach_a344,7.8799,49.6481
Dambach_a345,7.8799,49.6481
Dambach_a346,7.8731,49.65
Dambach_a347,7.8731,49.65
Dambach_a348,7.8731,49.65
Dambach_a349,7.8731,49.65
Dambach_a350,7.8822,49.6531
Dambach_a351,7.8822,49.6531
Dambach_a352,7.8822,49.6531
Dambach_a353,7.8822,49.6531
Dambach_a354,7.88,49.6546
Dambach_a355,7.88,49.6546
Dambach_a356,7.88,49.6546
Dambach_a357,7.954,49.659
Dambach_a358,7.954,49.659
Dambach_a359,7.954,49.659
Dambach_a360,7.954,49.659
Dambach_a361,7.9547,49.6596
Dambach_a362,7.9547,49.6596
Dambach_a363,7.9547,49.6596
Dambach_a364,7.9547,49.6596
Dambach_a365,7.9547,49.6596
Dambach_a366,7.9547,49.6596
Dambach_a367,7.9352,49.6613
Dambach_a368,7.9352,49.6613
Dambach_a369,7.9352,49.6613
Dambach_a370,7.9352,49.6613
Dambach_a371,7.9308,49.6646
Dambach_a372,7.9308,49.6646
Dambach_a373,7.9308,49.6646
Dambach_a374,7.9308,49.6646
Dambach_a375,13.9981,52.7277
Dambach_a376,14.0554,52.7344
Dambach_a377,14.0554,52.7344
Dambach_a378,13.9841,52.7537
Dambach_a379,14.0114,52.7548
Dambach_a380,13.9802,52.7579
Dambach_a381,13.9802,52.7579
Dambach_a382,13.9671,52.887
Dambach_a383,13.9671,52.887
Dambach_a384,13.9182,52.8911
Dambach_a385,14.0237,52.8996
Dambach_a386,14.0237,52.8996
Dambach_a387,14.0269,52.9078
Dambach_a388,13.9255,52.909
Dambach_a389,14.0164,52.9129
Dambach_a390,14.0216,52.913
Dambach_a391,14.0125,52.9156
Dambach_a392,13.6515,52.923
Dambach_a393,13.6518,52.9295
Dambach_a394,13.6558,52.9392
Dambach_a395,13.6538,52.9461
Dambach_a396,13.6539,52.9518
Dambach_a397,13.6539,52.9518
Dambach_a398,13.6445,52.9675
Dambach_a399,12.854,52.9722
Dambach_a400,12.8915,52.9894
Dambach_a401,13.6127,52.9927
Dambach_a402,12.8514,52.9951
Dambach_a403,12.8514,52.9951
Dambach_a404,12.8439,53.0025
Dambach_a405,13.0833,53.1167
Dambach_a406,13.0167,53.1333
Dambach_a407,13.0167,53.1333
Dambach_a408,13,53.15
Dambach_a409,13.0833,53.15
Dambach_a410,13.0833,53.15
Dambach_a411,13.0833,53.15
Dambach_a412,13.0833,53.15
Dambach_a413,13.0833,53.15
Dambach_a414,13.1,53.15
Dambach_a415,13.1,53.15
Dambach_a416,13.1,53.15
Dambach_a417,13.1,53.15
Dambach_a418,13.1,53.15
Dambach_a419,13.0833,53.1667
Dambach_a420,13.0833,53.1667
Dambach_a421,13.0833,53.1667
Dambach_a422,13.5167,54.3167
Dambach_a423,13.5167,54.3167
Dambach_a424,13.5167,54.3333
Dambach_a425,13.5167,54.3333
Dambach_a426,13.5167,54.3333
Dambach_a427,13.5167,54.3333
Dambach_a428,13.5167,54.3333
Dambach_a429,13.5333,54.3333
Dambach_a430,13.5333,54.3333
Dambach_a431,13.5333,54.3333
Dambach_a432,13.5333,54.3333
Dambach_a433,13.5333,54.3333
Dambach_a434,13.5333,54.3333
Dambach_a435,13.426,54.3722
Dambach_a436,13.4374,54.3741
Dambach_a437,13.4438,54.38
Dambach_a438,13.4452,54.3807
Dambach_a439,13.4341,54.3851
Dambach_a440,13.5545,54.4768
Dambach_a441,13.5602,54.4771
Dambach_a442,13.5636,54.4771
Dambach_a443,13.6326,54.5679
Dambach_a444,13.6496,54.5681
Dambach_a445,13.6589,54.5681
Dambach_a446,13.6683,54.5692
Dambach_a447,13.6683,54.5692
Desprat_a1,9.99175,37.12945
Desprat_a2,9.99795,37.09973
Desprat_a3,9.99801,37.09948
Desprat_a4,9.99813,37.09962
Desprat_a5,10.09241,37.1025
Desprat_a6,10.10482,37.0859
Desprat_a7,10.10539,37.0862
Desprat_a8,10.11025,37.16365
Desprat_a9,10.11043,37.16326
Desprat_a10,10.11044,37.16325
Desprat_a11,10.14658,37.10321
Desprat_a12,10.14658,37.10321
Desprat_a13,10.14658,37.10321
Desprat_a14,10.11303,37.16115
Desprat_a15,10.16502,37.16735
Desprat_a16,10.16958,37.16702
Desprat_a17,10.2,37.17022
Desprat_a18,10.20234,37.17067
Desprat_a19,10.20226,37.17068
Desprat_a20,10.20231,37.17069
Desprat_a21,10.21253,37.17017
Desprat_a22,10.2131,37.17048
Desprat_a23,10.22672,37.16977
Desprat_a24,10.2439,37.17113
Desprat_a25,10.24403,37.17175
Desprat_a26,10.2443,37.1719
Desprat_a27,10.2443,37.17202
Desprat_a28,10.239,37.161
Desprat_a29,10.241,37.161
Di_Rita_a1,12.501801,42.245649
Di_Rita_a2,12.504891,42.243201
Di_Rita_a3,12.50768,42.242651
Di_Rita_a4,12.51107,42.239134
Di_Rita_a5,12.506,42.258912
Di_Rita_a6,12.51504,42.274665
Di_Rita_a7,13.784,40.975
Di_Rita_a8,13.784,40.975
Di_Rita_a9,14.041,40.933
Di_Rita_a10,14.041,40.933
Di_Rita_a11,14.041,40.933
Di_Rita_a12,15.84,41.55
Di_Rita_a13,15.84,41.55
Di_Rita_a14,15.84,41.55
Di_Rita_a15,18.45,40.176
Di_Rita_a16,18.45,40.176
Djamali_a1,55.9291666666667,37.3722222222222
Djamali_a2,55.9375,37.3708333333333
Djamali_a3,55.9388888888889,37.3708333333333
Djamali_a4,55.9444444444444,37.3666666666667
Djamali_a5,55.9513888888889,37.3711111111111
Djamali_a6,55.9630555555556,37.3711111111111
Djamali_a7,55.9766666666667,37.3722222222222
Djamali_a8,56.0013888888889,37.3669444444444
Djamali_a9,56.0041666666667,37.3583333333333
Djamali_a10,56.1186111111111,37.3558333333333
Djamali_a11,56.1186111111111,37.3558333333333
Djamali_a12,56.0069444444444,37.3361111111111
Djamali_a13,56.0255555555556,37.3438888888889
Djamali_a14,56.0255555555556,37.3369444444444
Djamali_a15,56.0222222222222,37.3302777777778
Djamali_a16,56.1525,37.3558333333333
Djamali_a17,56.1863888888889,37.3558333333333
Djamali_a18,56.1863888888889,37.3558333333333
EMBSECBIO_a1,42.83,41.78
EMBSECBIO_a2,35.74,31.56
EMBSECBIO_a3,35.74,31.56
EMBSECBIO_a4,35.9,31.58
EMBSECBIO_a5,35.9,31.58
EMBSECBIO_a6,35.8,32.72
EMBSECBIO_a7,35.94,32.59
EMBSECBIO_a8,35.72,32.05
EMBSECBIO_a9,36.82,31.83
EMBSECBIO_a10,36.58,31.8
EMBSECBIO_a11,35.65,30.67
EMBSECBIO_a12,35.78,30.58
EMBSECBIO_a13,35.41,29.56
EMBSECBIO_a14,35.41,29.56
EMBSECBIO_a15,35.42,29.55
EMBSECBIO_a16,35.7,32.09
EMBSECBIO_a17,35.67,31.58
EMBSECBIO_a18,33.39,44.57
EMBSECBIO_a19,33.46,44.53
EMBSECBIO_a20,33.58,44.51
EMBSECBIO_a21,33.58,44.51
EMBSECBIO_a22,33.54,44.52
EMBSECBIO_a23,33.61,44.59
EMBSECBIO_a24,33.61,44.59
EMBSECBIO_a25,33.66,44.61
EMBSECBIO_a26,33.73,44.55
EMBSECBIO_a27,33.51,45.14
EMBSECBIO_a28,33.63,44.73
EMBSECBIO_a29,33.99,44.49
EMBSECBIO_a30,33.7,44.42
EMBSECBIO_a31,33.7,44.5
EMBSECBIO_a32,54.08,37.92
EMBSECBIO_a33,51.34,43.38
EMBSECBIO_a34,51.66,43.58
EMBSECBIO_a35,26.16,44.07
EMBSECBIO_a36,26.16,44.07
EMBSECBIO_a37,26.16,44.07
EMBSECBIO_a38,26.16,44.07
EMBSECBIO_a39,49.1,43.32
EMBSECBIO_a40,49.09,43.33
EMBSECBIO_a41,53.58,37.08
EMBSECBIO_a42,52.55,36.81
EMBSECBIO_a43,52.65,36.82
EMBSECBIO_a44,52.66,36.77
EMBSECBIO_a45,54.64,37.43
EMBSECBIO_a46,54.57,37.36
EMBSECBIO_a47,54.03,37.06
EMBSECBIO_a48,54.05,36.9
EMBSECBIO_a49,54.04,36.9
EMBSECBIO_a50,51.66,43.59
EMBSECBIO_a51,51.34,43.41
EMBSECBIO_a52,58.54,43.59
EMBSECBIO_a53,58.58,43.17
EMBSECBIO_a54,58.63,43.15
EMBSECBIO_a55,60.08,42.27
EMBSECBIO_a56,60.08,42.27
EMBSECBIO_a57,60.11,42.22
EMBSECBIO_a58,60.12,42.22
EMBSECBIO_a59,60.52,41.71
EMBSECBIO_a60,58.48,38.81
EMBSECBIO_a61,54,37.15
EMBSECBIO_a62,54.46,37.01
EMBSECBIO_a63,54.02,36.98
EMBSECBIO_a64,54.05,36.9
EMBSECBIO_a65,54.04,36.83
EMBSECBIO_a66,54.04,36.83
EMBSECBIO_a67,54.04,36.83
EMBSECBIO_a68,54.04,36.83
EMBSECBIO_a69,54.05,36.83
EMBSECBIO_a70,54.04,36.82
EMBSECBIO_a71,53.91,36.75
EMBSECBIO_a72,52.65,36.71
EMBSECBIO_a73,58.32,45.1
EMBSECBIO_a74,58.33,45.1
EMBSECBIO_a75,54.47,36.77
EMBSECBIO_a76,54.47,36.77
EMBSECBIO_a77,53.5,36.69
EMBSECBIO_a78,53.37,36.67
EMBSECBIO_a79,52.9,36.25
EMBSECBIO_a80,53.07,36.07
EMBSECBIO_a81,52.98,35.9
EMBSECBIO_a82,27.97,42.1
EPDcoretop_E1,41.333333,43.305556
EPDcoretop_E2,13.416667,55.833333
EPDcoretop_E3,8.733333,53.7
EPDcoretop_E4,27.683333,69.125
EPDcoretop_E5,41.308333,43.268056
EPDcoretop_E6,-6.433333,52.95
EPDcoretop_E9,28.416667,70.183333
EPDcoretop_E17,31.033333,70.316667
EPDcoretop_E18,24.383333,45.716667
EPDcoretop_E23,38.766667,56.816667
EPDcoretop_E24,27.45,58.166667
EPDcoretop_E25,15.966667,49.733333
EPDcoretop_E26,14.533333,57.633333
EPDcoretop_E28,24.383333,45.716667
EPDcoretop_E33,-6.15,43.05
EPDcoretop_E35,25.916667,46.083333
EPDcoretop_E36,25.916667,46.083333
EPDcoretop_E37,19.85,69.7
EPDcoretop_E38,8.666667,61.416667
EPDcoretop_E39,20.716667,69.166667
EPDcoretop_E44,-6.733333,42.1
EPDcoretop_E47,28.916667,42.184167
EPDcoretop_E52,-3.716667,56.233333
EPDcoretop_E59,5.283333,45.790833
EPDcoretop_E64,41.291667,43.283333
EPDcoretop_E65,41.284167,43.291667
EPDcoretop_E66,41.291667,43.266667
EPDcoretop_E67,-3.9,57.316667
EPDcoretop_E70,27.733333,42.366667
EPDcoretop_E71,27.733333,42.366667
EPDcoretop_E76,27.833333,43.2
EPDcoretop_E80,-1.55,43.25
EPDcoretop_E84,-5.366111,58.035833
EPDcoretop_E101,5.129167,49.743889
EPDcoretop_E113,23.666667,41.75
EPDcoretop_E114,31.5,37.541667
EPDcoretop_E118,13.783333,55.45
EPDcoretop_E122,15.191667,49.041667
EPDcoretop_E125,20.666667,52.55
EPDcoretop_E133,7.843056,46.259167
EPDcoretop_E156,-5,58.083333
EPDcoretop_E158,-1.780556,47.261111
EPDcoretop_E159,21.7,49.533333
EPDcoretop_E195,14.7,58.333333
EPDcoretop_E196,-1.1,60.391667
EPDcoretop_E200,-9.416667,52.016667
EPDcoretop_E203,28.183333,55.233333
EPDcoretop_E207,7.633333,53.583333
EPDcoretop_E208,13.866667,47.166667
EPDcoretop_E221,15.866667,56.166667
EPDcoretop_E224,12.166667,62.55
EPDcoretop_E226,13.666667,58.583333
EPDcoretop_E227,18.65,53.533333
EPDcoretop_E229,8.763889,53.666667
EPDcoretop_E230,8.763889,53.666667
EPDcoretop_E232,-1,48.5
EPDcoretop_E234,-2.25,47.366667
EPDcoretop_E237,-0.833333,48.516667
EPDcoretop_E240,-0.191667,48.444444
EPDcoretop_E242,13.9,47.116667
EPDcoretop_E243,17.363333,52.319444
EPDcoretop_E262,33.8,62.2
EPDcoretop_E273,-5.9,54.433333
EPDcoretop_E284,4.126389,39.875
EPDcoretop_E289,31.233333,58.3
EPDcoretop_E290,27.433333,59.133333
EPDcoretop_E295,20.839722,39.691944
EPDcoretop_E297,22.133333,60.216667
EPDcoretop_E302,21.886944,49.372778
EPDcoretop_E305,14.933333,48.85
EPDcoretop_E310,14.933333,48.95
EPDcoretop_E311,14.933333,48.941667
EPDcoretop_E315,25.866667,61.416667
EPDcoretop_E316,24.216667,60.733333
EPDcoretop_E318,29,66.116667
EPDcoretop_E319,30.8,38.425
EPDcoretop_E320,60.75,56.766667
EPDcoretop_E323,20.016667,63.916667
EPDcoretop_E326,41.911111,42.954167
EPDcoretop_E327,32.166667,65.083333
EPDcoretop_E330,21.586111,40.6125
EPDcoretop_E333,24.5,60.866667
EPDcoretop_E334,24.683333,65.025
EPDcoretop_E338,20.15,60.283333
EPDcoretop_E344,13.733333,55.5
EPDcoretop_E350,23.833333,60.783333
EPDcoretop_E351,33.666667,67.833333
EPDcoretop_E352,24.333333,41.983333
EPDcoretop_E353,24.333333,41.983333
EPDcoretop_E359,46.416111,41.930833
EPDcoretop_E363,21.866667,60.15
EPDcoretop_E366,-6.766667,42.216667
EPDcoretop_E372,-4.316667,55.116667
EPDcoretop_E375,17.390278,52.556944
EPDcoretop_E379,5.416667,45.473333
EPDcoretop_E382,14.627778,59.804444
EPDcoretop_E391,-4.583333,56.086389
EPDcoretop_E397,-1.501111,47.328333
EPDcoretop_E400,-5.866667,54.416667
EPDcoretop_E403,15.502778,49.325
EPDcoretop_E404,40.691667,43.7325
EPDcoretop_E406,-0.862222,46.444444
EPDcoretop_E407,6.125833,49.847222
EPDcoretop_E427,23.033333,41.7
EPDcoretop_E434,12.333333,42.116667
EPDcoretop_E436,23.833333,42.833333
EPDcoretop_E443,33.016667,63.5
EPDcoretop_E447,14.833333,48.833333
EPDcoretop_E453,15.6,40.944444
EPDcoretop_E456,-3.433333,57
EPDcoretop_E457,-20.609722,64.126111
EPDcoretop_E459,21.6,60.116667
EPDcoretop_E462,21,68.916667
EPDcoretop_E465,23.616667,43.516667
EPDcoretop_E479,39.451389,57.183333
EPDcoretop_E482,24.666667,58
EPDcoretop_E495,34.916667,61.716667
EPDcoretop_E496,34.916667,61.716667
EPDcoretop_E499,28.083333,56.05
EPDcoretop_E503,-2.15,47.238333
EPDcoretop_E504,10.214722,44.298611
EPDcoretop_E506,2.816667,45.516667
EPDcoretop_E510,15.483333,49.688889
EPDcoretop_E513,6.183333,44.522222
EPDcoretop_E515,25.483333,51.983333
EPDcoretop_E517,25.483333,51.983333
EPDcoretop_E535,27.866667,64.666667
EPDcoretop_E536,19.816667,49.483333
EPDcoretop_E537,41.166667,43.666667
EPDcoretop_E540,26.666667,58.6
EPDcoretop_E541,14.3,56.283333
EPDcoretop_E542,15.370833,49.230556
EPDcoretop_E549,14.116667,49.25
EPDcoretop_E551,41.206944,43.708333
EPDcoretop_E553,8.325556,47.075556
EPDcoretop_E554,8.325556,47.075556
EPDcoretop_E555,-6.883333,58.133333
EPDcoretop_E560,27.55,56.5
EPDcoretop_E562,29.15,66.166667
EPDcoretop_E567,17.360556,52.55
EPDcoretop_E568,17.360556,52.55
EPDcoretop_E574,-2.601389,36.773611
EPDcoretop_E575,29.2,65.916667
EPDcoretop_E578,40.480556,43.666667
EPDcoretop_E579,-2.468056,47.809444
EPDcoretop_E580,-2.468056,47.809444
EPDcoretop_E584,32.633333,65.116667
EPDcoretop_E586,41.430556,43.233333
EPDcoretop_E589,22.066667,61.3
EPDcoretop_E590,-5.175,58.060556
EPDcoretop_E591,24.791667,65.05
EPDcoretop_E593,5.625,45.425
EPDcoretop_E605,-6.3,54.933333
EPDcoretop_E606,7,48.031944
EPDcoretop_E609,-1.010278,45.3975
EPDcoretop_E611,29.898333,36.9975
EPDcoretop_E612,34.333333,65.833333
EPDcoretop_E614,8.633333,56.133333
EPDcoretop_E619,-3.5,48.25
EPDcoretop_E622,27.116667,44.083333
EPDcoretop_E625,18.983333,52.933333
EPDcoretop_E631,-2.016667,47.265
EPDcoretop_E635,23.533333,42.05
EPDcoretop_E637,17.166667,48.833333
EPDcoretop_E639,25.916667,53.433333
EPDcoretop_E640,28.116667,61.216667
EPDcoretop_E641,21.1,49.633333
EPDcoretop_E643,22.833333,49.1
EPDcoretop_E646,-4.595833,57.154167
EPDcoretop_E647,21.616667,49.7
EPDcoretop_E650,24.783333,40.983333
EPDcoretop_E651,2.248333,41.380278
EPDcoretop_E654,17.735,46.818333
EPDcoretop_E655,17.400833,46.744444
EPDcoretop_E656,18.104167,47.001667
EPDcoretop_E660,-3.433333,43.15
EPDcoretop_E663,13.066667,47.933333
EPDcoretop_E665,22.333333,58.5
EPDcoretop_E666,21.95,61.333333
EPDcoretop_E668,23.3,55.583333
EPDcoretop_E669,13.9,47.166667
EPDcoretop_E670,3.944722,51.017778
EPDcoretop_E673,57.883333,56.316667
EPDcoretop_E677,43,38.5
EPDcoretop_E684,16.25,50.1
EPDcoretop_E686,29.516944,60.502222
EPDcoretop_E697,22.383333,58.466667
EPDcoretop_E698,0.333333,52.683333
EPDcoretop_E699,-0.051389,52.333333
EPDcoretop_E701,28.485,42.0675
EPDcoretop_E702,28.888889,42.0675
EPDcoretop_E705,22.866667,62.133333
EPDcoretop_E711,14.330556,49.833333
EPDcoretop_E712,14.330556,49.833333
EPDcoretop_E713,13.1,47.983333
EPDcoretop_E715,11.025,46.858333
EPDcoretop_E718,59.266667,54.9
EPDcoretop_E725,-6.333333,57.066667
EPDcoretop_E726,13.75,50.75
EPDcoretop_E727,27.716667,70.833333
EPDcoretop_E728,27.633333,70.433333
EPDcoretop_E730,14.666667,53.916667
EPDcoretop_E733,-5.866667,57.133333
EPDcoretop_E737,3,43.266667
EPDcoretop_E738,6.594167,44.963889
EPDcoretop_E739,6.594167,44.918889
EPDcoretop_E740,18.166667,54.7
EPDcoretop_E742,12.3,47.65
EPDcoretop_E743,12.3,47.65
EPDcoretop_E745,27.866667,70.000833
EPDcoretop_E746,8.878889,50.116667
EPDcoretop_E747,22.083333,68.691667
EPDcoretop_E749,8.868889,53.438889
EPDcoretop_E750,14.666667,53.833333
EPDcoretop_E764,2.643056,45.337778
EPDcoretop_E785,17.216667,50.083333
EPDcoretop_E787,13.583333,68.133333
EPDcoretop_E810,28,51.2
EPDcoretop_E813,2.859167,45.139444
EPDcoretop_E814,28,51.2
EPDcoretop_E820,-7.636111,40.362778
EPDcoretop_E835,17.216667,50.05
EPDcoretop_E878,24.1,48.9
EPDcoretop_E887,-5.833333,57.25
EPDcoretop_E888,-0.788889,48.116667
EPDcoretop_E890,20.833333,50.85
EPDcoretop_E891,3.119167,39.792778
EPDcoretop_E893,-0.227361,41.407222
EPDcoretop_E898,24.283333,59.033333
EPDcoretop_E900,13.733333,55.5
EPDcoretop_E903,6.423056,46.823611
EPDcoretop_E905,7.8075,45.820833
EPDcoretop_E907,6.633333,44.9975
EPDcoretop_E912,-5.501389,56.384444
EPDcoretop_E918,-0.216667,41.033333
EPDcoretop_E919,-0.166667,41.233333
EPDcoretop_E921,7.833333,45.816944
EPDcoretop_E924,-4.430034,55.092103
EPDcoretop_E925,-7.288235,57.324041
EPDcoretop_E930,7.761111,45.684722
EPDcoretop_E932,15.6,40.944444
EPDcoretop_E941,-5.343611,57.558889
EPDcoretop_E948,-3.8,57.083333
EPDcoretop_E949,30.875,38.275
EPDcoretop_E950,14.9,49.216667
EPDcoretop_E957,21.418056,53.768056
EPDcoretop_E959,6.27,49.691667
EPDcoretop_E963,-1.893056,47.018889
EPDcoretop_E968,27.233333,58.4
EPDcoretop_E969,-4.436111,43.215556
EPDcoretop_E972,-0.253333,48.519444
EPDcoretop_E973,24.833333,42.833333
EPDcoretop_E978,12.3,47.65
EPDcoretop_E980,7.543333,46.645833
EPDcoretop_E981,33.733333,37.5
EPDcoretop_E982,7.654167,45.858333
EPDcoretop_E986,6,59.816667
EPDcoretop_E987,7,60.716667
EPDcoretop_E991,-2.092413,60.150206
EPDcoretop_E992,-5,58.366667
EPDcoretop_E994,19.47125,54.102361
EPDcoretop_E995,17.633056,52.649167
EPDcoretop_E996,18.552778,54.093333
EPDcoretop_E1000,19.446667,53.331111
EPDcoretop_E1001,13.61972222,50.69105556
EPDcoretop_E1007,18.358333,53.638889
EPDcoretop_E1008,17.598611,52.544444
EPDcoretop_E1022,-1.532455,53.216064
EPDcoretop_E1024,8.066667,47.933333
EPDcoretop_E1026,8.916667,47.75
EPDcoretop_E1027,9.016667,47.7
EPDcoretop_E1028,8.2,47.8
EPDcoretop_E1031,8.833333,47.616667
EPDcoretop_E1033,14.45,63.883333
EPDcoretop_E1034,14.916667,60.65
EPDcoretop_E1035,16.533333,61.816667
EPDcoretop_E1036,13.566667,62.316667
EPDcoretop_E1037,14.452778,52.15
EPDcoretop_E1041,7.133333,44.233333
EPDcoretop_E1043,14.025833,49.376389
EPDcoretop_E1048,22.55,42.15
EPDcoretop_E1052,54.751111,52.24
EPDcoretop_E1054,-0.716667,49.066667
EPDcoretop_E1055,7.976306,46.597194
EPDcoretop_E1056,8.02455,46.388611
EPDcoretop_E1059,8.02455,46.388611
EPDcoretop_E1060,5.283333,45.790833
EPDcoretop_E1061,8.021456,46.669389
